hierarchy,store_id,year,week_num,proj_revenue,proj_units
Ex Department 2,75,2019,42,0.0,0.0
Ex Department 2,75,2019,43,0.0,0.0
Ex Department 2,75,2019,44,0.0,0.0
Ex Department 2,75,2019,45,0.0,0.0
Ex Department 2,75,2019,46,0.0,0.0
Ex Department 2,75,2019,47,0.0,0.0
Ex Department 2,75,2019,48,0.0,0.0
Ex Department 2,75,2019,49,0.0,0.0
Ex Department 2,75,2019,50,0.0,0.0
Ex Department 2,75,2019,51,0.0,0.0
Ex Department 2,75,2019,52,0.0,0.0
Ex Department 2,76,2019,1,284.59000000000003,91.0
Ex Department 2,76,2019,2,312.30999999999995,109.0
Ex Department 2,76,2019,3,328.09999999999997,100.0
Ex Department 2,76,2019,4,322.59,97.0
Ex Department 2,76,2019,5,314.52,108.0
Ex Department 2,76,2019,6,315.28,102.0
Ex Department 2,76,2019,7,263.44,92.0
Ex Department 2,76,2019,8,277.28000000000003,105.0
Ex Department 2,76,2019,9,328.25,111.0
Ex Department 2,76,2019,10,324.16650000000004,118.35
Ex Department 2,76,2019,11,321.801825,103.8175
Ex Department 2,76,2019,12,282.29341625,98.158375
Ex Department 2,76,2019,13,280.5275870625,98.81629375
Ex Department 2,76,2019,14,58.318466415625,22.3571084375
Ex Department 2,76,2019,15,191.16738973640622,65.574963859375
Ex Department 2,76,2019,16,100.57275922322654,39.553712052343755
Ex Department 2,76,2019,17,251.93939718438787,93.23139765496094
Ex Department 2,76,2019,18,361.3488670436073,147.792967537709
Ex Department 2,76,2019,19,259.36481039578763,92.63261591459442
Ex Department 2,76,2019,20,355.567050915577,130.26424671032416
Ex Department 2,76,2019,21,375.15390346135587,119.82745904584036
Ex Department 2,76,2019,22,337.46759863442367,120.51883199813238
Ex Department 2,76,2019,23,467.1279785661448,170.344773598039
Ex Department 2,76,2019,24,512.1618774944521,179.61201227794095
Ex Department 2,76,2019,25,407.9349713691747,147.89261289183798
Ex Department 2,76,2019,26,442.42371993763356,158.8872435364299
Ex Department 2,76,2019,27,486.3364059345151,180.5816057132514
Ex Department 2,76,2019,28,521.3847262312408,211.26068599891397
Ex Department 2,76,2019,29,432.1179625428029,176.77372029885967
Ex Department 2,76,2019,30,426.4393606699431,167.66240631380265
Ex Department 2,76,2019,31,457.57100370344017,182.62802662949278
Ex Department 2,76,2019,32,415.3009626386122,150.6185529609674
Ex Department 2,76,2019,33,475.9208399580428,176.6915618590158
Ex Department 2,76,2019,34,468.23700260282,177.78532526446656
Ex Department 2,76,2019,35,491.66242941217973,167.9067361058149
Ex Department 2,76,2019,36,487.1911813959684,200.0233247181369
Ex Department 2,76,2019,37,455.37560250460547,163.09680535142655
Ex Department 2,76,2019,38,351.4674127706163,144.14007573624983
Ex Department 2,76,2019,39,419.6928400569668,141.20743114617687
Ex Department 2,76,2019,40,385.1622415400258,133.236171907756
Ex Department 2,76,2019,41,458.8520010712482,185.2847681676276
Ex Department 2,76,2019,42,385.5289059517428,123.25763362371696
Ex Department 2,76,2019,43,469.62197131760877,152.24457370499618
Ex Department 2,76,2019,44,352.11517095518195,125.18956371034405
Ex Department 2,76,2019,45,344.85033562821843,131.1184412819642
Ex Department 2,76,2019,46,289.69210384117065,110.0797327014705
Ex Department 2,76,2019,47,314.1765230363476,120.03935715972253
Ex Department 2,76,2019,48,322.69552889143915,117.0122447320461
Ex Department 2,76,2019,49,308.45906902444904,106.9998226687027
Ex Department 2,76,2019,50,213.52412434853136,90.01112778719485
Ex Department 2,76,2019,51,369.6673625324608,124.02856386086447
Ex Department 2,76,2019,52,373.1146804739118,124.04859072243305
Ex Department 2,77,2019,1,146.38,62.0
Ex Department 2,77,2019,2,215.94,94.0
Ex Department 2,77,2019,3,239.37,73.0
Ex Department 2,77,2019,4,301.02,114.0
Ex Department 2,77,2019,5,298.38,102.0
Ex Department 2,77,2019,6,359.26000000000005,120.0
Ex Department 2,77,2019,7,245.82,88.0
Ex Department 2,77,2019,8,342.36,151.0
Ex Department 2,77,2019,9,555.13,189.0
Ex Department 2,77,2019,10,535.3789999999999,193.85
Ex Department 2,77,2019,11,421.22495,149.3425
Ex Department 2,77,2019,12,484.94169750000003,180.559625
Ex Department 2,77,2019,13,576.6327823749999,245.83760625
Ex Department 2,77,2019,14,631.24342149375,240.2294865625
Ex Department 2,77,2019,15,575.1120925684376,213.740960890625
Ex Department 2,77,2019,16,392.2031971968594,160.52800893515624
Ex Department 2,77,2019,17,410.7928570567023,149.65440938191406
Ex Department 2,77,2019,18,398.3469999095375,167.43712985100976
Ex Department 2,77,2019,19,379.82384990501436,135.55898634356026
Ex Department 2,77,2019,20,524.172042400265,180.28693566073827
Ex Department 2,77,2019,21,637.2776445202783,245.20128244377517
Ex Department 2,77,2019,22,493.03002674629226,181.21134656596394
Ex Department 2,77,2019,23,745.6950280836068,265.32191389426214
Ex Department 2,77,2019,24,518.2247794877871,210.48800958897525
Ex Department 2,77,2019,25,574.3350184621764,212.012410068424
Ex Department 2,77,2019,26,520.4727693852853,199.6130305718452
Ex Department 2,77,2019,27,520.0619078545495,195.34368210043746
Ex Department 2,77,2019,28,581.5705032472771,206.66086620545934
Ex Department 2,77,2019,29,455.9875284096409,164.69390951573232
Ex Department 2,77,2019,30,573.0449048301231,203.9286049915189
Ex Department 2,77,2019,31,635.8437000716292,241.08253524109486
Ex Department 2,77,2019,32,532.4991375752106,195.2195370031496
Ex Department 2,77,2019,33,454.9445095789711,168.35253260330708
Ex Department 2,77,2019,34,357.6475959391697,123.52827892097244
Ex Department 2,77,2019,35,470.9768046614407,164.64321853889606
Ex Department 2,77,2019,36,389.90354026609083,140.7883314213096
Ex Department 2,77,2019,37,506.3795574195524,191.8013475456173
Ex Department 2,77,2019,38,332.6353924376949,138.80869445380245
Ex Department 2,77,2019,39,511.3868120641028,185.8772726839421
Ex Department 2,77,2019,40,363.7909601720572,132.9431870009612
Ex Department 2,77,2019,41,519.5249060606469,220.9759995679723
Ex Department 2,77,2019,42,418.3287691376653,138.01473542418216
Ex Department 2,77,2019,43,328.5442062572339,105.00490486709309
Ex Department 2,77,2019,44,333.35766516591525,117.98905441573464
Ex Department 2,77,2019,45,226.88130944982163,78.9641066570726
Ex Department 2,77,2019,46,349.2111239992039,126.96169148650503
Ex Department 2,77,2019,47,237.53704172989984,84.92912453223803
Ex Department 2,77,2019,48,257.9597984236674,84.90839665382805
Ex Department 2,77,2019,49,324.3597631824869,108.7707731762465
Ex Department 2,77,2019,50,277.5868749211292,91.7246163592722
Ex Department 2,77,2019,51,178.9504734256795,72.76441692765987
Ex Department 2,77,2019,52,327.006312093382,104.79851101198811
Ex Department 2,78,2019,1,201.81,79.0
Ex Department 2,78,2019,2,238.42000000000002,84.0
Ex Department 2,78,2019,3,418.93,133.0
Ex Department 2,78,2019,4,351.5799999999999,112.0
Ex Department 2,78,2019,5,368.56,112.0
Ex Department 2,78,2019,6,229.51999999999998,74.0
Ex Department 2,78,2019,7,399.58000000000004,134.0
Ex Department 2,78,2019,8,261.48,93.0
Ex Department 2,78,2019,9,316.71999999999997,114.0
Ex Department 2,78,2019,10,412.29549999999995,164.05
Ex Department 2,78,2019,11,393.870775,145.4025
Ex Department 2,78,2019,12,435.66181374999996,174.322625
Ex Department 2,78,2019,13,453.8749044375,201.63875625
Ex Department 2,78,2019,14,522.180649659375,199.2206940625
Ex Department 2,78,2019,15,348.3146821423437,119.73172876562501
Ex Department 2,78,2019,16,368.200416249461,141.31831520390625
Ex Department 2,78,2019,17,416.741937061934,155.43423096410157
Ex Department 2,78,2019,18,434.43553391503065,137.05594251230664
Ex Department 2,78,2019,19,323.2048106107822,109.05873963792197
Ex Department 2,78,2019,20,350.5900511413214,127.71167661981806
Ex Department 2,78,2019,21,459.57955369838743,143.39726045080897
Ex Department 2,78,2019,22,370.96853138330675,124.06712347334943
Ex Department 2,78,2019,23,399.7374579524721,145.1204796470169
Ex Department 2,78,2019,24,416.59383085009574,152.32650362936772
Ex Department 2,78,2019,25,365.8225223926005,122.34282881083612
Ex Department 2,78,2019,26,324.95764851223055,115.30997025137793
Ex Department 2,78,2019,27,452.0000309378421,172.42546876394684
Ex Department 2,78,2019,28,333.53653248473415,127.79674220214417
Ex Department 2,78,2019,29,393.63885910897085,139.28657931225138
Ex Department 2,78,2019,30,381.9083020644194,138.40090827786395
Ex Department 2,78,2019,31,327.05144216764035,109.26845369175714
Ex Department 2,78,2019,32,391.6089755260224,129.011751376345
Ex Department 2,78,2019,33,308.88483361482355,115.84620769516225
Ex Department 2,78,2019,34,321.0923300736897,108.85658026742036
Ex Department 2,78,2019,35,422.28541409440544,135.83837457766637
Ex Department 2,78,2019,36,374.3069506920085,119.84370686826846
Ex Department 2,78,2019,37,311.53077741413585,105.81997645148655
Ex Department 2,78,2019,38,251.46571943174604,101.78926372585582
Ex Department 2,78,2019,39,378.12522870758175,138.72592978653327
Ex Department 2,78,2019,40,330.51374961242175,128.65928929396384
Ex Department 2,78,2019,41,226.58093453597672,73.70666992767113
Ex Department 2,78,2019,42,358.86100357785625,101.72214040151422
Ex Department 2,78,2019,43,280.3176271875837,98.70489124792246
Ex Department 2,78,2019,44,378.1031356493393,134.63411182796776
Ex Department 2,78,2019,45,224.9371008893014,77.69949223789774
Ex Department 2,78,2019,46,252.81032981413648,99.76732540925083
Ex Department 2,78,2019,47,335.22746387923183,105.84019316714448
Ex Department 2,78,2019,48,159.2043355263013,61.86092938730436
Ex Department 2,78,2019,49,172.1727256783796,45.86413874656237
Ex Department 2,78,2019,50,187.62591900685004,60.843016718277916
Ex Department 2,78,2019,51,273.3702998539716,78.81512214029861
Ex Department 2,78,2019,52,307.68024273828814,92.79245556272569
Ex Department 2,79,2019,1,337.84999999999997,133.0
Ex Department 2,79,2019,2,450.34000000000003,176.0
Ex Department 2,79,2019,3,443.5,188.0
Ex Department 2,79,2019,4,367.82,140.0
Ex Department 2,79,2019,5,547.36,214.0
Ex Department 2,79,2019,6,360.1,130.0
Ex Department 2,79,2019,7,405.96999999999997,155.0
Ex Department 2,79,2019,8,398.09000000000003,171.0
Ex Department 2,79,2019,9,592.1700000000001,219.0
Ex Department 2,79,2019,10,483.135,183.5
Ex Department 2,79,2019,11,479.36674999999997,159.675
Ex Department 2,79,2019,12,453.85158749999994,194.80875
Ex Department 2,79,2019,13,594.200166875,225.7491875
Ex Department 2,79,2019,14,555.06667521875,236.586646875
Ex Department 2,79,2019,15,719.3115089796876,284.56597921875
Ex Department 2,79,2019,16,667.3065844286718,262.0442781796875
Ex Department 2,79,2019,17,604.0319136501055,254.69649208867187
Ex Department 2,79,2019,18,750.6115093326107,308.83131669310546
Ex Department 2,79,2019,19,535.9200847992413,213.77288252776074
Ex Department 2,79,2019,20,783.8205890392034,305.91152665414876
Ex Department 2,79,2019,21,670.5296184911635,272.7071029868562
Ex Department 2,79,2019,22,676.1515994157216,267.19245813619904
Ex Department 2,79,2019,23,944.7121793865078,398.452081043009
Ex Department 2,79,2019,24,778.9842883558331,321.4246850951594
Ex Department 2,79,2019,25,819.4150027736248,343.4459193499174
Ex Department 2,79,2019,26,756.092252912306,313.3682153174133
Ex Department 2,79,2019,27,944.0483655579213,372.7866260832839
Ex Department 2,79,2019,28,852.8772838358175,345.8759573874481
Ex Department 2,79,2019,29,696.3726480276083,282.31975525682054
Ex Department 2,79,2019,30,748.0772804289888,309.4857430196616
Ex Department 2,79,2019,31,749.998394450438,302.68503017064467
Ex Department 2,79,2019,32,696.48247667296,273.98553167917686
Ex Department 2,79,2019,33,456.00952113160804,166.39437076313573
Ex Department 2,79,2019,34,546.4929888444385,203.7266299262925
Ex Department 2,79,2019,35,649.8313045257229,260.08362907885714
Ex Department 2,79,2019,36,661.1792943030247,270.35951157186247
Ex Department 2,79,2019,37,718.1659297967423,280.62527324147123
Ex Department 2,79,2019,38,670.066630604074,263.8717122991112
Ex Department 2,79,2019,39,716.0543866676473,256.0737320794115
Ex Department 2,79,2019,40,551.3036017610676,197.13877455699404
Ex Department 2,79,2019,41,525.6427523971608,189.30013695213628
Ex Department 2,79,2019,42,647.3394090924606,216.3297886504003
Ex Department 2,79,2019,43,554.8402995762975,213.23665517611036
Ex Department 2,79,2019,44,385.1047055857871,139.97588388276543
Ex Department 2,79,2019,45,463.4972264472848,174.65344382214573
Ex Department 2,79,2019,46,468.0313376309678,167.21382004575713
Ex Department 2,79,2019,47,536.058791866901,198.25610028217434
Ex Department 2,79,2019,48,452.2668131823499,187.27957399211886
Ex Department 2,79,2019,49,440.24728964967653,155.2497548223524
Ex Department 2,79,2019,50,352.8255217307799,134.296254800629
Ex Department 2,79,2019,51,539.7114337958695,176.38678038967737
Ex Department 2,79,2019,52,524.374085763141,179.471867900629
Ex Department 2,80,2019,1,209.04,84.0
Ex Department 2,80,2019,2,218.84,88.0
Ex Department 2,80,2019,3,245.77999999999997,124.0
Ex Department 2,80,2019,4,277.12,116.0
Ex Department 2,80,2019,5,220.58,96.0
Ex Department 2,80,2019,6,232.45,93.0
Ex Department 2,80,2019,7,270.59,99.0
Ex Department 2,80,2019,8,295.29,121.0
Ex Department 2,80,2019,9,296.72999999999996,117.0
Ex Department 2,80,2019,10,264.3625,109.7
Ex Department 2,80,2019,11,187.07362500000002,84.685
Ex Department 2,80,2019,12,245.42580624999997,120.41925
Ex Department 2,80,2019,13,246.7350965625,130.1402125
Ex Department 2,80,2019,14,309.959851390625,143.447223125
Ex Department 2,80,2019,15,311.17234396015624,131.16958428125
Ex Department 2,80,2019,16,373.19296115816405,155.3280634953125
Ex Department 2,80,2019,17,395.40610921607225,181.14446667007812
Ex Department 2,80,2019,18,374.3394146768759,156.25169000358204
Ex Department 2,80,2019,19,303.25138541071965,129.66427450376113
Ex Department 2,80,2019,20,227.78645468125566,97.9974882289492
Ex Department 2,80,2019,21,323.6967774153184,137.59736264039665
Ex Department 2,80,2019,22,318.0061162860843,137.12723077241648
Ex Department 2,80,2019,23,418.9864221003886,185.6835923110373
Ex Department 2,80,2019,24,446.946243205408,195.01777192658918
Ex Department 2,80,2019,25,352.9165553656784,159.56866052291863
Ex Department 2,80,2019,26,380.4183831339623,152.04709354906456
Ex Department 2,80,2019,27,403.19230229066045,176.0494482265178
Ex Department 2,80,2019,28,432.27241740519344,171.00192063784368
Ex Department 2,80,2019,29,458.9610382754531,193.45201666973585
Ex Department 2,80,2019,30,409.91459018922575,164.77461750322266
Ex Department 2,80,2019,31,332.5081946986871,142.12834837838378
Ex Department 2,80,2019,32,427.78442318362147,177.45051579730298
Ex Department 2,80,2019,33,336.71785403030253,137.80207908716812
Ex Department 2,80,2019,34,430.5864919036926,162.13517241652653
Ex Department 2,80,2019,35,372.38982392934605,148.41956988110286
Ex Department 2,80,2019,36,420.5771979278055,190.6320691610955
Ex Department 2,80,2019,37,412.1954097662875,156.69726944438466
Ex Department 2,80,2019,38,320.5883747937984,127.77490958309998
Ex Department 2,80,2019,39,328.0723227996445,146.80107056207586
Ex Department 2,80,2019,40,387.74636966909065,154.7579103649916
Ex Department 2,80,2019,41,360.1683654184825,152.69593147179373
Ex Department 2,80,2019,42,260.33394481864065,108.55085991336358
Ex Department 2,80,2019,43,323.07133624526847,117.32204137041094
Ex Department 2,80,2019,44,275.19058195251256,117.90396382337963
Ex Department 2,80,2019,45,231.3027988898677,101.74827341821914
Ex Department 2,80,2019,46,242.13261106607717,112.80725406298417
Ex Department 2,80,2019,47,269.958822462683,103.89526208868016
Ex Department 2,80,2019,48,230.94564847128402,102.93755278178827
Ex Department 2,80,2019,49,226.69481002458855,81.9843343889855
Ex Department 2,80,2019,50,241.64149861204532,102.11095027494798
Ex Department 2,80,2019,51,304.2618440331863,114.17776691353424
Ex Department 2,80,2019,52,316.7740264999113,117.23023784029178
Ex Department 2,81,2019,1,60.81,19.0
Ex Department 2,81,2019,2,27.18,12.0
Ex Department 2,81,2019,3,34.519999999999996,18.0
Ex Department 2,81,2019,4,38.01,19.0
Ex Department 2,81,2019,5,38.56,14.0
Ex Department 2,81,2019,6,33.16,14.0
Ex Department 2,81,2019,7,36.239999999999995,16.0
Ex Department 2,81,2019,8,55.67,23.0
Ex Department 2,81,2019,9,32.03,19.0
Ex Department 2,81,2019,10,125.88749999999999,40.15
Ex Department 2,81,2019,11,127.41287499999999,51.2575
Ex Department 2,81,2019,12,51.90951875000002,40.720375000000004
Ex Department 2,81,2019,13,171.21799468749998,73.30639375
Ex Department 2,81,2019,14,27.12589442187499,42.3717134375
Ex Department 2,81,2019,15,108.97318914296875,62.490299109375
Ex Department 2,81,2019,16,182.90784860011715,84.61481406484376
Ex Department 2,81,2019,17,24.45374103012307,29.545554768085935
Ex Department 2,81,2019,18,-84.5805719183708,-24.377167493509766
Ex Department 2,81,2019,19,40.69139948571069,14.80397413181474
Ex Department 2,81,2019,20,110.08796945999623,29.44417283840548
Ex Department 2,81,2019,21,64.52286793299604,28.366381480325757
Ex Department 2,81,2019,22,181.5010113296458,78.08470055434205
Ex Department 2,81,2019,23,-46.59793810387188,-8.611064417940852
Ex Department 2,81,2019,24,52.168164990934486,38.758382361162106
Ex Department 2,81,2019,25,244.4675732404812,95.19630147922021
Ex Department 2,81,2019,26,246.36945190250532,108.30611655318123
Ex Department 2,81,2019,27,247.72892449763054,110.7214223808403
Ex Department 2,81,2019,28,183.88287072251205,75.90749349988229
Ex Department 2,81,2019,29,128.64951425863765,60.75286817487641
Ex Department 2,81,2019,30,213.94548997156954,97.14051158362024
Ex Department 2,81,2019,31,180.70788947014802,73.74003716280124
Ex Department 2,81,2019,32,232.63614019365548,83.41416402094131
Ex Department 2,81,2019,33,146.31747126583824,64.19885347198837
Ex Department 2,81,2019,34,109.21144509475516,45.09347645808779
Ex Department 2,81,2019,35,151.12122262839915,51.179564609117186
Ex Department 2,81,2019,36,65.69712430267069,35.26402788410429
Ex Department 2,81,2019,37,34.678588087798346,29.296488575067322
Ex Department 2,81,2019,38,160.32233044068212,77.28403526541638
Ex Department 2,81,2019,39,115.38497555863478,54.31709540336269
Ex Department 2,81,2019,40,67.99465436228095,32.39275146694009
Ex Department 2,81,2019,41,20.215488607395173,16.490180398366824
Ex Department 2,81,2019,42,69.32261964111512,42.59637034426888
Ex Department 2,81,2019,43,97.03020005668861,43.67195383376522
Ex Department 2,81,2019,44,44.898106964716675,20.736104746350527
Ex Department 2,81,2019,45,74.80960406340574,43.73499086560994
Ex Department 2,81,2019,46,-3.685794395448056,2.7119253349294254
Ex Department 2,81,2019,47,-63.94505671034571,-14.317784225983168
Ex Department 2,81,2019,48,-115.71975577074451,-28.369744556324335
Ex Department 2,81,2019,49,-102.04938709540735,-25.433606459134666
Ex Department 2,81,2019,50,-59.1398321631096,-12.492930190835224
Ex Department 2,81,2019,51,-81.72759826984358,-19.524602279557996
Ex Department 2,81,2019,52,-83.28287265684318,-16.537834251675953
Ex Department 2,82,2019,1,491.1599999999999,395.0
Ex Department 2,82,2019,2,0.0,0.0
Ex Department 2,82,2019,3,0.0,0.0
Ex Department 2,82,2019,4,0.0,0.0
Ex Department 2,82,2019,5,0.0,0.0
Ex Department 2,82,2019,6,0.0,0.0
Ex Department 2,82,2019,7,0.0,0.0
Ex Department 2,82,2019,8,0.0,0.0
Ex Department 2,82,2019,9,0.0,0.0
Ex Department 2,82,2019,10,345.668,127.25
Ex Department 2,82,2019,11,320.1169,119.5625
Ex Department 2,82,2019,12,186.491245,90.390625
Ex Department 2,82,2019,13,257.80080725,149.26015625
Ex Department 2,82,2019,14,147.7258476125,89.0731640625
Ex Department 2,82,2019,15,181.430139993125,91.926822265625
Ex Department 2,82,2019,16,270.05864699278123,126.77316337890625
Ex Department 2,82,2019,17,371.96057934242026,141.81182154785157
Ex Department 2,82,2019,18,305.24610830954134,150.65241262524415
Ex Department 2,82,2019,19,234.69291372501846,124.73503325650634
Ex Department 2,82,2019,20,357.1255594112692,161.82178491933166
Ex Department 2,82,2019,21,285.1358373818327,141.81287416529824
Ex Department 2,82,2019,22,308.5421292509244,157.00351787356314
Ex Department 2,82,2019,23,442.30323571347066,168.3536937672413
Ex Department 2,82,2019,24,286.65989749914417,147.82137845560337
Ex Department 2,82,2019,25,433.89539237410133,180.46244737838353
Ex Department 2,82,2019,26,440.30566199280645,183.53556974730273
Ex Department 2,82,2019,27,321.2339450924468,141.61234823466788
Ex Department 2,82,2019,28,215.22614234706907,116.04296564640126
Ex Department 2,82,2019,29,431.0139494644225,153.59511392872133
Ex Department 2,82,2019,30,322.73114693764376,147.82486962515736
Ex Department 2,82,2019,31,187.84530428452587,91.85361310641524
Ex Department 2,82,2019,32,353.7747244987522,152.06816876173602
Ex Department 2,82,2019,33,288.8958984736897,119.35204594982281
Ex Department 2,82,2019,34,359.5211530348742,159.65664043481394
Ex Department 2,82,2019,35,279.9854183059931,125.93581425342964
Ex Department 2,82,2019,36,294.14368222163637,128.2362638528199
Ex Department 2,82,2019,37,267.09043398307915,117.55941887651556
Ex Department 2,82,2019,38,305.530426715112,122.99679874294878
Ex Department 2,82,2019,39,213.08964263539073,96.514018048834
Ex Department 2,82,2019,40,175.69997908090923,79.10296728845039
Ex Department 2,82,2019,41,168.98220006439126,72.81702640690632
Ex Department 2,82,2019,42,288.77051819851914,137.66723401898673
Ex Department 2,82,2019,43,174.34443764589884,80.35041982625789
Ex Department 2,82,2019,44,126.50699774252027,60.90025612920873
Ex Department 2,82,2019,45,215.9313527546891,68.354200012889
Ex Department 2,82,2019,46,76.99715077371849,41.74878764461427
Ex Department 2,82,2019,47,88.601225212764,48.00944853947984
Ex Department 2,82,2019,48,119.73108921877997,57.17930355472045
Ex Department 2,82,2019,49,77.03183656236544,45.28612045013641
Ex Department 2,82,2019,50,35.630230917262594,29.22067077620717
Ex Department 2,82,2019,51,24.727185116243675,32.99046083375966
Ex Department 2,82,2019,52,55.02277915782949,41.79730322012688
Ex Department 2,83,2019,1,186.98000000000002,72.0
Ex Department 2,83,2019,2,269.64,86.0
Ex Department 2,83,2019,3,243.91,89.0
Ex Department 2,83,2019,4,208.51000000000002,69.0
Ex Department 2,83,2019,5,231.27,85.0
Ex Department 2,83,2019,6,210.45999999999998,65.0
Ex Department 2,83,2019,7,291.58000000000004,92.0
Ex Department 2,83,2019,8,262.34,107.0
Ex Department 2,83,2019,9,328.88000000000005,132.0
Ex Department 2,83,2019,10,356.97600000000006,118.15
Ex Department 2,83,2019,11,318.0738,111.0575
Ex Department 2,83,2019,12,290.08099,132.960375
Ex Department 2,83,2019,13,395.1210395,181.50839375
Ex Department 2,83,2019,14,487.32309147500007,224.0338134375
Ex Department 2,83,2019,15,293.03624604875,140.135504109375
Ex Department 2,83,2019,16,315.6535583511875,144.59227931484375
Ex Department 2,83,2019,17,398.30723626874686,161.12189328058594
Ex Department 2,83,2019,18,297.0670980821842,114.87798794461523
Ex Department 2,83,2019,19,301.11595298629345,113.721887341846
Ex Department 2,83,2019,20,368.65625063560816,138.0079817089383
Ex Department 2,83,2019,21,466.21556316738844,185.2583807943852
Ex Department 2,83,2019,22,175.69684132575796,81.37129983410448
Ex Department 2,83,2019,23,210.14818339204587,84.8898648258097
Ex Department 2,83,2019,24,258.30309256164816,101.38435806710018
Ex Department 2,83,2019,25,234.66224718973052,101.35357597045518
Ex Department 2,83,2019,26,319.6818595492171,117.57125476897795
Ex Department 2,83,2019,27,330.66995252667795,112.99981750742684
Ex Department 2,83,2019,28,264.9854501530118,108.44980838279818
Ex Department 2,83,2019,29,229.09622266066242,86.27229880193809
Ex Department 2,83,2019,30,264.35803379369554,109.585913742035
Ex Department 2,83,2019,31,320.5951354833803,121.65770942913676
Ex Department 2,83,2019,32,270.45870225754936,97.73771990059359
Ex Department 2,83,2019,33,224.79158787042678,86.77658714562327
Ex Department 2,83,2019,34,245.28311528894812,84.73999681540442
Ex Department 2,83,2019,35,330.95511647964554,126.67530598429965
Ex Department 2,83,2019,36,265.03806000119033,98.60229607804588
Ex Department 2,83,2019,37,365.6162850836905,133.45279691620598
Ex Department 2,83,2019,38,359.56173752443766,132.269342097987
Ex Department 2,83,2019,39,356.2474694965503,141.0889098056556
Ex Department 2,83,2019,40,238.87004532206316,85.90726092884606
Ex Department 2,83,2019,41,210.67123505638588,71.85222488984145
Ex Department 2,83,2019,42,327.99451865083574,115.93191709461426
Ex Department 2,83,2019,43,252.9989025170896,91.00994795763975
Ex Department 2,83,2019,44,199.67043847334185,77.11595211423125
Ex Department 2,83,2019,45,251.1823057689265,95.2525318165878
Ex Department 2,83,2019,46,166.8048086978863,61.34747960889444
Ex Department 2,83,2019,47,193.87195615531977,73.43629085089026
Ex Department 2,83,2019,48,154.4890563367519,50.45811451806344
Ex Department 2,83,2019,49,113.39073664593889,39.4085298248267
Ex Department 2,83,2019,50,186.3104623452027,60.36534137597113
Ex Department 2,83,2019,51,284.97558377277807,102.35431275766794
Ex Department 2,83,2019,52,389.58710618724797,138.3391429240945
Ex Department 2,84,2019,1,222.67,73.0
Ex Department 2,84,2019,2,217.16000000000003,74.0
Ex Department 2,84,2019,3,271.25,111.0
Ex Department 2,84,2019,4,234.55,85.0
Ex Department 2,84,2019,5,241.28,92.0
Ex Department 2,84,2019,6,311.21000000000004,115.0
Ex Department 2,84,2019,7,211.89,71.0
Ex Department 2,84,2019,8,206.85,77.0
Ex Department 2,84,2019,9,363.49,123.0
Ex Department 2,84,2019,10,262.16850000000005,92.35
Ex Department 2,84,2019,11,244.70792499999996,84.2675
Ex Department 2,84,2019,12,279.36282125,114.980875
Ex Department 2,84,2019,13,350.17846231249996,119.67991875
Ex Department 2,84,2019,14,235.52888542812497,76.91391468750001
Ex Department 2,84,2019,15,284.8653296995313,109.75961042187501
Ex Department 2,84,2019,16,349.09559618450777,118.44759094296876
Ex Department 2,84,2019,17,345.2688759937333,141.76997049011717
Ex Department 2,84,2019,18,456.2663197934199,180.65846901462305
Ex Department 2,84,2019,19,363.44913578309087,139.2413924653542
Ex Department 2,84,2019,20,329.4960925722454,110.85346208862191
Ex Department 2,84,2019,21,412.6978972008577,147.396135193053
Ex Department 2,84,2019,22,442.97979206090054,154.66594195270565
Ex Department 2,84,2019,23,363.00528166394554,155.64923905034092
Ex Department 2,84,2019,24,541.5560457471429,195.881701002858
Ex Department 2,84,2019,25,576.4918480345,225.9757860530009
Ex Department 2,84,2019,26,528.971440436225,197.57457535565092
Ex Department 2,84,2019,27,568.2065124580363,235.75330412343348
Ex Department 2,84,2019,28,256.94883808093806,104.84096932960514
Ex Department 2,84,2019,29,590.130779984985,247.1330177960854
Ex Department 2,84,2019,30,456.85631898423424,193.78966868588967
Ex Department 2,84,2019,31,589.7712099334459,206.81165212018416
Ex Department 2,84,2019,32,478.96987418011827,207.78885972619335
Ex Department 2,84,2019,33,437.4202268266241,174.87925896250303
Ex Department 2,84,2019,34,373.11731505233035,122.93922597312819
Ex Department 2,84,2019,35,489.47773653354056,180.0404915374096
Ex Department 2,84,2019,36,303.44985687524104,112.10453559318633
Ex Department 2,84,2019,37,526.5835699097777,176.1873828256972
Ex Department 2,84,2019,38,311.88580460557995,109.2082534424762
Ex Department 2,84,2019,39,415.089278846188,152.18574266386887
Ex Department 2,84,2019,40,334.44228599934286,114.1829601737946
Ex Department 2,84,2019,41,318.0810956706976,103.19943507805323
Ex Department 2,84,2019,42,308.2977555941897,103.23960007230323
Ex Department 2,84,2019,43,354.2211537708542,120.21828297828311
Ex Department 2,84,2019,44,320.5254473761996,105.19673517468023
Ex Department 2,84,2019,45,224.72741745765242,78.21248688327134
Ex Department 2,84,2019,46,233.78669592881005,86.17432192478486
Ex Department 2,84,2019,47,214.5339587034393,69.10430925324155
Ex Department 2,84,2019,48,177.06633101570944,61.071859509731965
Ex Department 2,84,2019,49,165.84120566244803,38.08340401873831
Ex Department 2,84,2019,50,265.2542269463211,79.08092332987094
